Module_id,Response_ID,Satisfaction,Age,Gender,Customer type,Travel type,Ticket type,Flight distance,Departure delay in minutes,Arrival delay in minutes,Flight schedule suitability,Booking service,Online checkin,Airport checkin,Baggage handling,Boarding service,Cabin crew service,Seat comfort,Food and drink,Inflight entertainment,Inflight wifi,Leg room,Inflight amenities quality,Cleanliness
2078,68631,satisfied,57,Female,Loyal,Business,Business,3425,0,0,5,4,4,4,5,5,5,4,5,5,5,5,5,3
40882,699,satisfied,46,Female,Loyal,Business,Business,113,8,8,4,4,4,5,4,4,4,4,4,4,4,4,4,3
77079,68236,neutral or dissatisfied,20,Female,Discontinued,Business,Economy,631,0,0,0,4,4,2,3,3,4,4,4,4,4,5,3,4
100646,22465,neutral or dissatisfied,53,Male,Loyal,Personal,Economy,143,0,0,4,2,2,5,4,3,4,5,5,5,2,2,3,5
45477,48082,satisfied,43,Male,Loyal,Business,Business,3530,0,0,2,2,3,4,3,2,3,3,1,3,2,4,3,4
75945,17904,satisfied,25,Female,Loyal,Business,Business,900,33,16,4,4,5,2,3,4,3,5,5,5,4,1,5,5
65583,22724,satisfied,57,Male,Loyal,Business,Business,147,0,0,5,5,4,4,4,5,4,5,2,4,5,4,4,4
84520,115071,satisfied,51,Female,Loyal,Business,Business,2067,0,0,5,3,4,4,4,3,4,5,5,4,3,4,4,5
63782,90506,satisfied,40,Male,Loyal,Business,Business,2579,0,0,5,5,4,4,4,5,4,5,2,4,5,4,4,5
7002,49571,satisfied,44,Male,Loyal,Business,Business,209,0,0,4,4,5,4,4,4,5,4,1,5,4,5,5,2
45235,49728,satisfied,34,Male,Loyal,Business,Business,3036,0,0,3,3,5,4,3,3,5,4,2,5,3,5,5,3
83584,44632,satisfied,28,Female,Loyal,Business,Economy,160,11,12,0,0,0,5,2,5,4,2,2,2,0,5,2,2
26031,92518,neutral or dissatisfied,39,Female,Loyal,Personal,Economy,1947,0,0,4,3,3,3,5,5,4,1,1,1,3,3,4,1
49236,45771,satisfied,40,Male,Loyal,Business,Business,3695,0,0,1,1,3,2,5,1,5,1,4,5,1,5,5,5
8108,77107,neutral or dissatisfied,27,Male,Loyal,Business,Economy,1481,29,19,1,1,2,3,1,1,3,2,2,2,2,4,2,2
44187,129377,satisfied,56,Male,Loyal,Business,Business,2454,8,0,1,1,3,4,4,1,4,4,4,4,1,4,4,5
29313,59432,neutral or dissatisfied,59,Female,Loyal,Personal,Economy Plus,2447,8,0,0,2,5,5,5,4,5,5,3,5,2,2,5,5
47685,31382,neutral or dissatisfied,53,Male,Loyal,Business,Economy,895,23,26,3,3,3,1,3,3,1,3,3,3,3,4,4,3
88530,56173,neutral or dissatisfied,62,Female,Discontinued,Business,Economy,1000,18,29,4,4,4,2,1,2,4,3,3,3,4,4,3,3
10896,52909,satisfied,21,Female,Discontinued,Business,Economy,679,56,44,5,5,5,3,4,1,4,4,4,4,5,3,2,4
48196,14598,neutral or dissatisfied,23,Female,Loyal,Personal,Economy,986,0,8,5,3,3,4,4,3,3,5,5,5,3,5,5,5
67631,63091,satisfied,57,Female,Loyal,Business,Business,862,151,142,5,5,4,4,4,5,2,4,4,4,5,5,3,4
71094,33724,satisfied,52,Female,Loyal,Personal,Economy,759,0,0,5,5,4,5,4,3,4,5,5,4,5,5,4,4
97221,40541,satisfied,49,Female,Loyal,Business,Business,2429,0,0,1,1,5,5,5,1,5,2,5,5,1,5,5,3
25240,2693,satisfied,45,Female,Loyal,Business,Business,2079,0,0,1,1,5,3,4,1,4,4,4,4,1,4,4,3
82795,101197,neutral or dissatisfied,17,Female,Loyal,Personal,Economy,1090,31,44,5,1,1,2,2,4,2,4,4,4,1,5,2,4
53733,116734,neutral or dissatisfied,18,Female,Loyal,Personal,Economy Plus,308,12,9,5,4,4,5,5,2,5,5,5,5,3,3,5,5
37932,95722,satisfied,54,Male,Loyal,Business,Business,2423,106,104,3,3,4,3,4,3,4,5,4,4,3,4,4,3
8148,100482,satisfied,43,Female,Loyal,Business,Business,580,0,0,3,3,4,3,4,3,4,5,3,4,3,4,4,3
47980,73845,satisfied,61,Male,Loyal,Business,Business,1810,0,0,5,5,3,3,2,5,2,5,5,2,5,3,2,3
22518,27050,neutral or dissatisfied,25,Female,Loyal,Business,Economy,1709,8,9,3,3,3,4,4,3,2,3,3,3,3,4,4,3
42802,77803,neutral or dissatisfied,50,Male,Loyal,Personal,Economy,874,0,0,4,3,3,2,4,2,2,4,2,2,3,4,2,2
27264,106743,satisfied,55,Female,Loyal,Business,Business,1694,9,15,3,3,5,3,4,3,4,4,2,4,3,4,4,5
59311,40336,neutral or dissatisfied,44,Female,Loyal,Personal,Economy Plus,463,0,0,5,3,2,4,4,3,4,5,2,4,3,3,4,4
8137,111784,neutral or dissatisfied,31,Male,Loyal,Business,Economy,1620,24,11,5,4,3,3,4,5,3,3,3,3,3,2,4,3
38750,111272,satisfied,40,Male,Loyal,Business,Business,2408,8,3,1,1,5,5,4,1,4,5,2,4,1,4,4,3
22049,12281,satisfied,22,Female,Discontinued,Business,Business,253,0,4,0,4,4,5,2,5,5,5,5,5,4,4,1,5
54771,52322,neutral or dissatisfied,49,Male,Loyal,Business,Business,370,10,13,4,4,3,2,5,4,5,3,1,5,5,4,5,4
57224,107085,satisfied,50,Male,Loyal,Personal,Economy Plus,395,0,0,4,0,0,3,4,3,4,1,1,1,0,4,4,1
19869,59952,neutral or dissatisfied,53,Male,Loyal,Business,Business,1085,0,0,5,5,4,4,2,5,2,3,4,2,2,2,2,4
103623,107455,neutral or dissatisfied,61,Male,Loyal,Personal,Economy Plus,468,11,10,4,4,4,5,4,2,3,2,2,2,4,2,2,2
80108,127276,satisfied,54,Male,Loyal,Personal,Economy,1107,0,0,5,4,4,2,1,2,3,3,4,4,4,3,1,4
72625,119438,neutral or dissatisfied,15,Male,Loyal,Personal,Economy,399,8,0,4,2,2,1,4,3,1,1,1,1,2,1,4,1
28419,87656,neutral or dissatisfied,8,Male,Loyal,Business,Business,606,4,0,2,2,2,2,2,2,4,2,2,2,2,2,2,2
76141,90445,satisfied,60,Female,Loyal,Business,Business,3455,0,6,2,2,4,3,5,2,5,5,3,5,2,5,5,5
81229,92278,satisfied,68,Female,Loyal,Personal,Economy,1900,0,1,3,5,3,3,5,3,5,3,2,5,5,5,5,2
103486,32586,neutral or dissatisfied,24,Male,Discontinued,Business,Economy,101,0,0,4,3,3,2,5,1,5,4,5,5,3,2,5,5
94313,7777,satisfied,56,Female,Loyal,Personal,Economy,1080,0,0,4,5,5,4,5,4,5,5,2,5,5,5,5,3
80731,78001,neutral or dissatisfied,25,Female,Discontinued,Business,Business,332,0,0,0,2,2,4,5,3,5,2,2,2,2,2,4,2
34886,3071,satisfied,40,Male,Loyal,Business,Business,413,60,71,1,1,4,5,5,1,5,5,2,5,1,5,5,5
54326,46661,neutral or dissatisfied,22,Female,Discontinued,Business,Economy,125,10,7,1,3,3,1,4,3,3,5,2,2,3,2,4,2
55488,73920,satisfied,40,Male,Loyal,Business,Business,2330,0,0,2,5,4,4,4,2,4,4,2,4,2,4,4,3
22672,31605,neutral or dissatisfied,11,Male,Loyal,Personal,Economy,602,3,2,4,1,1,4,5,1,3,3,3,3,1,4,4,3
17024,48614,satisfied,45,Female,Loyal,Business,Economy Plus,844,0,0,5,5,5,1,4,5,4,5,3,4,4,4,4,2
20628,68823,neutral or dissatisfied,34,Male,Discontinued,Business,Business,1995,0,0,3,3,3,3,4,5,3,3,3,3,3,2,5,3
85505,2071,neutral or dissatisfied,60,Female,Loyal,Business,Business,1864,0,5,2,2,2,3,1,2,1,3,4,1,1,1,1,3
29346,120229,neutral or dissatisfied,38,Male,Discontinued,Business,Economy,925,203,152,1,1,5,5,4,4,4,5,1,1,1,4,2,5
97960,77665,neutral or dissatisfied,43,Male,Loyal,Business,Business,1890,0,0,3,3,3,2,2,3,2,3,3,2,2,2,2,4
35653,126342,neutral or dissatisfied,29,Male,Loyal,Personal,Economy,600,7,32,4,0,0,5,5,2,2,3,3,3,1,4,2,3
10042,33650,neutral or dissatisfied,9,Female,Loyal,Personal,Economy,399,0,0,5,3,3,1,1,2,4,4,4,4,3,4,2,4
55404,99528,satisfied,41,Male,Loyal,Business,Business,802,24,15,2,2,5,5,5,2,5,4,2,5,2,5,5,5
44607,106700,neutral or dissatisfied,49,Female,Loyal,Business,Economy,516,0,0,3,3,2,4,3,3,3,2,2,3,3,3,3,3
78954,126823,satisfied,44,Male,Loyal,Business,Business,2296,6,0,1,2,5,4,4,1,4,4,2,4,1,4,4,5
84349,49927,neutral or dissatisfied,53,Female,Loyal,Business,Business,2257,30,19,5,5,3,2,3,5,3,4,2,3,3,3,3,2
87059,124137,neutral or dissatisfied,29,Female,Loyal,Personal,Economy,529,0,0,3,3,3,1,3,3,4,5,5,5,3,2,3,5
86185,80546,satisfied,44,Male,Loyal,Business,Business,1747,23,2,5,5,3,3,5,5,5,4,4,5,5,5,5,3
89749,95832,satisfied,22,Male,Discontinued,Business,Business,580,0,4,0,0,0,5,4,2,5,5,5,5,0,5,5,5
59637,1176,neutral or dissatisfied,61,Female,Loyal,Personal,Economy,89,0,0,1,1,3,3,2,3,5,3,1,5,1,1,5,2
17044,126944,neutral or dissatisfied,24,Female,Discontinued,Business,Economy,338,0,0,0,3,3,3,4,1,4,5,5,5,3,2,5,5
33466,91707,satisfied,23,Female,Discontinued,Business,Economy,588,0,2,5,5,5,4,4,2,4,3,3,3,5,3,5,3
15538,61315,satisfied,54,Male,Loyal,Business,Business,1838,16,58,3,3,4,5,5,3,5,5,5,5,3,5,5,3
4248,5701,satisfied,12,Female,Loyal,Personal,Economy,196,0,0,5,4,4,4,5,1,3,1,1,1,4,4,4,1
88259,47900,satisfied,66,Female,Loyal,Business,Business,412,0,0,4,3,4,4,5,3,5,4,1,5,3,5,5,4
96279,110965,neutral or dissatisfied,39,Male,Loyal,Business,Business,197,14,5,4,4,3,3,3,4,2,3,3,2,3,2,2,1
62184,81526,satisfied,34,Male,Loyal,Business,Business,1124,4,0,2,3,4,5,5,2,5,4,2,5,2,5,5,4
79755,51537,satisfied,54,Male,Loyal,Business,Economy,370,0,0,5,5,4,4,5,5,4,4,4,4,4,4,4,4
38656,125408,neutral or dissatisfied,23,Male,Loyal,Business,Economy Plus,1440,0,10,5,5,3,4,3,5,1,1,2,2,2,4,3,2
72018,104014,neutral or dissatisfied,17,Female,Loyal,Personal,Economy,1592,0,0,5,1,1,4,5,3,4,2,2,2,1,2,4,2
61709,76443,neutral or dissatisfied,23,Female,Discontinued,Business,Economy Plus,405,5,6,2,3,3,2,4,4,4,3,3,3,3,2,4,3
89817,87005,neutral or dissatisfied,60,Female,Loyal,Personal,Economy,907,13,1,4,2,4,4,3,4,3,5,5,3,1,2,3,4
4398,31032,neutral or dissatisfied,66,Female,Loyal,Personal,Business,775,32,27,4,2,4,2,4,4,4,4,3,4,2,2,4,4
18976,106305,satisfied,35,Male,Loyal,Business,Business,3799,0,0,3,3,4,3,5,3,5,5,3,5,3,5,5,4
64263,46149,neutral or dissatisfied,45,Male,Loyal,Business,Economy,627,167,168,1,1,4,4,3,1,2,4,4,1,4,2,1,4
103776,118324,satisfied,33,Male,Loyal,Business,Business,2811,28,19,4,4,4,5,4,4,5,4,4,4,4,4,4,4
84104,75410,neutral or dissatisfied,27,Female,Discontinued,Business,Economy,2342,0,2,1,1,1,4,2,3,4,2,2,2,1,3,3,2
89057,111072,neutral or dissatisfied,51,Male,Loyal,Personal,Economy,319,0,0,2,2,2,2,4,4,4,5,5,5,2,2,3,5
25289,88298,neutral or dissatisfied,57,Male,Loyal,Business,Economy,223,22,17,5,5,1,2,2,5,4,1,1,1,1,3,3,1
58090,123437,neutral or dissatisfied,40,Male,Discontinued,Business,Business,2296,0,0,2,2,2,3,5,5,3,1,1,1,1,5,5,1
67154,5092,satisfied,52,Male,Loyal,Business,Economy,122,0,0,1,1,5,2,2,1,3,5,5,5,5,1,1,5
17503,5713,neutral or dissatisfied,33,Male,Loyal,Personal,Economy,196,7,17,3,1,1,1,4,1,3,4,4,4,1,3,1,4
11484,92354,neutral or dissatisfied,21,Female,Loyal,Personal,Economy,2556,3,0,4,4,4,1,3,2,2,5,5,5,4,1,1,5
55282,47103,satisfied,24,Male,Loyal,Business,Economy Plus,639,1,5,3,0,0,3,3,1,5,2,2,2,0,5,3,2
26812,79804,satisfied,49,Male,Loyal,Business,Business,3629,0,0,1,3,5,3,5,1,5,4,4,5,1,5,5,5
69106,96656,neutral or dissatisfied,39,Male,Loyal,Personal,Economy,937,3,0,4,2,2,2,3,3,2,4,5,5,2,4,4,5
22895,82741,satisfied,46,Female,Loyal,Business,Business,1819,0,0,3,3,5,3,4,3,4,4,4,4,3,4,4,5
53508,2000,satisfied,56,Female,Loyal,Business,Business,351,0,0,4,4,5,4,4,4,4,4,4,4,4,4,4,5
7358,94225,satisfied,49,Male,Discontinued,Business,Business,239,0,0,4,4,4,4,5,5,5,4,4,4,4,5,5,4
28296,119383,satisfied,58,Male,Loyal,Business,Business,2507,0,0,5,3,5,5,5,3,5,4,5,5,3,4,5,5
55053,16099,neutral or dissatisfied,61,Female,Loyal,Personal,Economy,303,0,0,4,3,5,5,3,1,3,5,3,3,3,3,3,3
19459,77859,neutral or dissatisfied,47,Male,Loyal,Personal,Economy Plus,689,0,0,5,3,3,5,5,1,3,4,4,4,3,2,4,4
55686,2891,neutral or dissatisfied,66,Male,Loyal,Personal,Economy,409,32,41,4,3,3,5,4,2,5,1,3,3,3,5,4,3
16175,86526,neutral or dissatisfied,42,Female,Loyal,Personal,Economy,762,2,0,3,1,3,1,1,3,5,4,5,5,2,1,5,4
73973,112478,neutral or dissatisfied,53,Female,Loyal,Personal,Economy,862,0,0,4,2,4,3,5,3,5,4,5,5,2,2,5,4
95211,129669,satisfied,40,Male,Loyal,Business,Business,3682,0,0,2,4,5,4,4,4,4,5,5,4,4,4,4,4
52103,2323,neutral or dissatisfied,30,Female,Loyal,Personal,Economy,690,21,8,4,1,1,3,5,1,5,4,4,4,2,5,4,4
41456,94460,neutral or dissatisfied,36,Male,Loyal,Business,Business,1689,0,4,1,1,2,2,3,1,4,3,2,4,3,4,4,3
33280,38341,neutral or dissatisfied,23,Female,Discontinued,Business,Economy,1180,0,0,4,4,4,2,4,1,3,1,2,2,4,5,4,2
102966,55610,neutral or dissatisfied,25,Female,Loyal,Business,Business,2669,0,0,5,5,3,2,3,5,1,3,3,3,3,4,4,3
79080,23553,satisfied,36,Female,Loyal,Business,Economy,637,114,127,4,4,4,4,1,4,4,3,3,3,3,4,5,3
30671,26923,satisfied,12,Male,Loyal,Personal,Economy,1874,18,2,1,5,5,4,2,3,1,4,4,4,5,3,2,4
29908,59744,satisfied,52,Female,Loyal,Business,Business,927,5,0,5,5,5,5,4,5,4,5,2,4,5,4,4,5
77290,62923,satisfied,48,Female,Loyal,Business,Business,1746,0,4,2,2,4,5,4,2,4,4,3,4,2,4,4,5
26187,37283,satisfied,44,Female,Loyal,Business,Business,3625,0,0,4,4,3,4,4,4,4,2,2,4,4,4,4,4
35138,106095,neutral or dissatisfied,47,Female,Discontinued,Business,Business,444,79,77,3,3,3,5,5,5,4,2,2,2,3,4,5,2
99118,26422,satisfied,35,Male,Loyal,Business,Economy,787,0,0,3,3,4,2,3,3,4,4,4,4,4,4,2,4
98663,85984,satisfied,53,Female,Loyal,Business,Business,554,28,35,2,2,5,3,5,2,5,4,2,5,2,5,5,3
84100,86351,satisfied,28,Female,Loyal,Business,Business,3238,11,1,2,5,4,4,5,2,4,4,4,4,2,5,4,4
33879,70254,neutral or dissatisfied,59,Male,Discontinued,Business,Economy,992,13,25,2,2,2,1,3,4,4,2,3,3,2,2,4,3
99151,13625,satisfied,53,Female,Loyal,Business,Business,1162,0,0,3,3,4,5,4,3,4,4,5,4,3,4,4,1
61301,114972,neutral or dissatisfied,26,Male,Discontinued,Business,Business,373,7,13,5,2,2,3,4,2,5,5,5,5,2,3,4,5
92501,40705,satisfied,31,Female,Loyal,Business,Business,588,0,0,2,2,5,5,5,2,2,5,5,5,2,2,1,5
31928,60520,neutral or dissatisfied,70,Female,Loyal,Personal,Economy,862,0,0,5,3,4,5,4,5,4,4,4,4,3,3,4,5
73606,103185,neutral or dissatisfied,79,Female,Loyal,Business,Economy Plus,272,0,0,4,4,3,2,3,4,3,2,4,3,3,3,3,2
60631,58463,neutral or dissatisfied,56,Female,Loyal,Personal,Economy Plus,733,3,0,5,4,3,3,5,3,5,4,5,5,4,4,5,3
57264,69622,satisfied,59,Female,Loyal,Personal,Economy Plus,2475,0,0,4,5,4,4,4,3,4,4,4,3,5,4,2,4
58438,106362,neutral or dissatisfied,25,Female,Discontinued,Business,Business,488,38,36,4,2,2,5,4,3,3,2,2,2,2,4,4,2
34367,62053,neutral or dissatisfied,8,Male,Loyal,Personal,Economy,2475,0,0,1,3,3,4,4,3,2,1,1,1,2,3,3,1
86762,16727,satisfied,21,Female,Loyal,Business,Business,2929,0,44,1,1,4,2,4,1,5,4,4,4,1,2,3,4
86401,80479,neutral or dissatisfied,30,Female,Loyal,Personal,Economy,1299,0,0,5,3,3,5,3,2,4,5,5,5,3,3,4,5
25350,30414,satisfied,45,Female,Loyal,Business,Economy Plus,641,0,0,4,4,5,5,3,4,3,4,5,3,3,3,3,2
68617,89835,neutral or dissatisfied,33,Male,Loyal,Personal,Economy Plus,950,0,62,5,4,4,4,3,4,3,3,3,3,4,2,4,3
83901,84762,satisfied,42,Male,Loyal,Business,Business,547,0,0,4,4,4,4,3,4,3,4,4,3,4,3,3,4
51187,45308,satisfied,38,Female,Loyal,Business,Business,150,0,0,4,4,4,2,3,4,4,2,3,4,4,4,4,4
63796,48006,neutral or dissatisfied,63,Male,Loyal,Business,Economy Plus,412,0,0,5,5,2,1,4,5,4,2,2,2,2,3,4,2
14327,25612,neutral or dissatisfied,29,Female,Loyal,Business,Business,526,0,0,3,3,1,1,1,3,1,1,1,1,1,4,3,1
76979,5584,satisfied,28,Female,Loyal,Business,Business,685,4,15,4,2,4,5,5,4,3,4,4,4,4,2,5,4
13926,2647,satisfied,24,Female,Loyal,Business,Business,622,18,18,4,4,5,3,5,4,3,5,5,5,4,5,5,5
53846,56511,neutral or dissatisfied,42,Female,Loyal,Business,Business,3613,0,28,1,1,4,1,4,1,4,3,2,4,4,4,4,4
91750,127070,satisfied,29,Female,Discontinued,Business,Business,651,0,0,5,5,5,4,5,1,4,2,2,2,5,3,4,2
43225,87503,neutral or dissatisfied,41,Female,Discontinued,Business,Business,321,0,0,1,1,3,5,1,1,3,5,5,5,1,5,5,5
69849,17874,neutral or dissatisfied,34,Male,Discontinued,Business,Economy,371,56,40,0,2,2,2,1,2,5,2,3,3,2,2,3,3
92047,8470,neutral or dissatisfied,37,Female,Loyal,Personal,Business,1187,0,2,4,1,5,4,3,4,2,5,2,2,1,1,2,5
42553,117812,satisfied,41,Male,Loyal,Business,Business,328,6,2,2,2,5,2,4,2,4,5,2,4,2,4,4,1
91620,105867,neutral or dissatisfied,48,Female,Loyal,Personal,Economy Plus,925,2,0,4,2,4,4,5,4,4,5,5,4,2,2,4,3
30083,119364,neutral or dissatisfied,62,Female,Loyal,Personal,Business,399,0,0,4,2,5,3,1,3,1,4,2,1,2,2,1,3
24618,62186,neutral or dissatisfied,35,Male,Discontinued,Business,Economy,1491,0,0,4,4,4,2,1,4,5,4,4,4,4,1,4,4
62305,52563,satisfied,39,Male,Loyal,Business,Economy,160,0,0,4,4,4,3,5,4,1,4,4,4,4,5,1,4
3980,21369,neutral or dissatisfied,28,Male,Discontinued,Business,Economy,554,0,0,0,2,2,5,2,2,5,4,4,4,3,1,1,4
11664,1666,neutral or dissatisfied,23,Male,Loyal,Personal,Economy,551,0,0,3,3,3,2,3,4,3,2,2,2,3,5,4,2
42150,79299,satisfied,48,Male,Loyal,Business,Business,2248,97,81,2,2,3,3,4,2,4,5,5,4,2,4,4,3
20986,25708,neutral or dissatisfied,52,Male,Discontinued,Business,Economy,528,0,0,4,4,4,2,3,4,2,1,2,2,4,4,4,2
20570,56595,neutral or dissatisfied,42,Female,Loyal,Business,Economy,937,23,24,2,2,4,2,3,2,3,4,1,3,3,3,3,2
96358,101690,satisfied,42,Female,Loyal,Business,Business,1500,12,0,3,3,4,5,5,3,5,5,2,5,3,5,5,5
34116,97093,satisfied,39,Male,Loyal,Business,Business,3850,0,0,1,1,5,4,5,1,5,5,3,5,1,5,5,5
77831,103943,neutral or dissatisfied,25,Male,Discontinued,Business,Economy,533,69,58,3,4,4,2,3,4,4,3,5,5,4,1,3,5
89592,68675,satisfied,61,Male,Loyal,Business,Business,175,0,1,2,2,4,3,5,2,5,4,5,5,2,5,5,4
57449,120445,satisfied,17,Male,Loyal,Personal,Economy,449,0,16,3,1,1,5,1,4,1,3,4,4,4,3,2,4
77380,85101,neutral or dissatisfied,26,Female,Discontinued,Business,Business,689,0,0,4,2,2,3,4,2,5,2,2,2,2,2,5,2
56020,85248,neutral or dissatisfied,47,Male,Loyal,Personal,Economy,813,0,0,3,3,3,3,3,3,4,4,4,4,3,4,4,4
63714,117471,neutral or dissatisfied,42,Male,Loyal,Personal,Business,507,5,0,3,2,1,3,1,4,2,4,3,2,2,2,2,1
12634,45402,satisfied,18,Male,Discontinued,Business,Economy,649,52,40,0,4,4,1,2,3,3,4,4,4,4,5,1,4
63569,98669,neutral or dissatisfied,58,Female,Loyal,Personal,Economy,834,69,87,5,1,5,5,5,3,5,5,5,5,1,1,5,5
60719,105513,satisfied,25,Male,Discontinued,Business,Business,611,2,0,0,4,4,3,4,2,5,4,4,4,4,4,4,4
24318,528,satisfied,49,Female,Loyal,Business,Business,134,0,0,3,3,4,3,4,3,5,5,4,5,3,5,5,4
44958,12578,neutral or dissatisfied,22,Male,Discontinued,Business,Economy,542,22,16,0,3,3,1,4,1,4,2,2,2,3,2,2,2
56325,53993,satisfied,33,Female,Loyal,Business,Economy,1825,14,0,4,4,4,3,5,4,2,4,4,4,4,1,1,4
69455,76824,satisfied,52,Female,Loyal,Business,Business,1851,0,0,1,1,5,5,4,1,4,5,2,4,1,4,4,3
29996,106377,neutral or dissatisfied,51,Female,Loyal,Business,Economy,674,14,17,2,2,3,4,3,2,3,3,1,3,3,3,3,3
71767,2442,neutral or dissatisfied,42,Female,Loyal,Personal,Economy,604,0,0,5,1,4,5,4,2,4,4,5,4,1,1,4,4
71475,115942,neutral or dissatisfied,42,Female,Loyal,Personal,Economy,308,4,0,5,2,5,4,2,4,2,5,4,2,2,2,2,4
23621,16845,satisfied,46,Female,Loyal,Business,Economy Plus,645,0,0,2,2,4,4,5,2,5,4,3,5,5,5,5,2
30012,36133,neutral or dissatisfied,42,Male,Loyal,Business,Business,1562,19,6,4,4,3,3,2,4,2,4,2,2,2,2,2,2
101994,36428,neutral or dissatisfied,23,Male,Discontinued,Business,Economy,369,1,0,3,2,2,3,3,2,2,5,5,5,2,5,3,5
31935,80016,neutral or dissatisfied,48,Male,Loyal,Personal,Economy,944,0,0,5,2,2,4,5,3,4,3,3,3,2,3,2,3
14123,116332,neutral or dissatisfied,47,Male,Loyal,Personal,Economy,446,0,0,4,1,1,5,5,4,3,1,1,1,1,3,5,1
31140,111091,neutral or dissatisfied,49,Male,Loyal,Personal,Economy,197,25,30,1,2,2,4,3,3,2,5,5,5,2,2,2,5
91479,49298,satisfied,63,Male,Loyal,Business,Business,363,0,0,4,4,1,4,5,4,5,3,1,5,4,5,5,5
34345,72714,satisfied,29,Female,Loyal,Business,Business,2408,4,9,5,5,5,5,4,5,4,5,5,5,5,5,4,5
35947,90887,satisfied,60,Male,Loyal,Business,Business,515,0,0,2,2,5,5,4,2,4,4,2,4,2,4,4,5
35671,101444,satisfied,50,Male,Loyal,Business,Business,1767,24,48,4,4,4,4,4,4,4,4,4,4,4,4,4,3
74033,78028,neutral or dissatisfied,37,Male,Discontinued,Business,Economy,332,0,0,3,0,0,4,1,2,1,2,2,2,1,4,4,2
53857,75014,satisfied,45,Male,Loyal,Business,Business,3141,0,0,5,5,4,5,4,5,4,4,4,4,5,4,4,5
86344,110137,satisfied,57,Female,Discontinued,Business,Business,1056,0,0,4,4,4,4,4,2,4,3,3,3,4,4,5,3
39262,77344,satisfied,37,Male,Loyal,Business,Business,2965,0,0,3,3,5,3,5,3,5,5,3,5,3,5,5,4
70816,107310,neutral or dissatisfied,48,Female,Loyal,Personal,Economy,283,9,1,2,4,4,2,4,3,4,3,2,4,1,4,4,1
14918,15403,neutral or dissatisfied,62,Male,Loyal,Business,Business,377,11,8,5,5,3,1,1,5,1,4,1,1,1,1,1,3
4679,129227,satisfied,53,Male,Loyal,Business,Business,1235,0,0,1,1,4,3,4,1,4,5,4,4,1,4,4,5
29552,26607,neutral or dissatisfied,22,Male,Discontinued,Business,Economy,545,2,0,3,2,2,2,3,4,4,4,4,4,2,4,3,4
65281,126271,satisfied,20,Male,Loyal,Personal,Economy,600,0,5,1,5,5,2,4,4,4,2,2,2,5,1,4,2
89310,108289,neutral or dissatisfied,41,Female,Loyal,Business,Business,1838,0,0,5,5,4,2,1,5,1,4,3,1,1,1,1,2
96945,126390,neutral or dissatisfied,30,Female,Loyal,Personal,Economy,507,0,0,5,3,3,3,5,1,4,2,4,4,3,3,5,4
40729,71877,neutral or dissatisfied,66,Male,Loyal,Personal,Economy,1723,0,0,5,2,2,5,5,5,4,1,1,1,2,2,4,1
98948,50987,neutral or dissatisfied,29,Male,Loyal,Personal,Economy,86,0,0,4,3,3,1,5,1,5,3,3,3,3,1,3,3
45234,87735,neutral or dissatisfied,7,Female,Discontinued,Business,Economy,999,15,46,4,4,4,4,3,4,5,4,4,3,4,3,2,4
88606,105467,satisfied,33,Male,Loyal,Business,Business,495,3,0,3,3,5,3,4,3,4,5,5,5,3,4,5,5
57772,109874,satisfied,19,Male,Loyal,Business,Business,1522,8,0,2,2,4,4,5,2,3,4,4,4,2,3,4,4
92562,83947,satisfied,53,Female,Loyal,Business,Business,373,0,1,3,1,4,5,4,3,4,5,2,4,3,4,4,5
39873,86528,neutral or dissatisfied,18,Female,Loyal,Personal,Economy,760,27,11,5,2,2,3,5,1,5,5,5,5,2,3,4,5
48159,129606,satisfied,43,Male,Loyal,Business,Business,1863,0,0,0,0,4,5,1,1,1,5,5,1,0,1,1,5
50312,549,satisfied,32,Male,Loyal,Business,Business,113,0,0,4,4,4,4,5,4,5,5,4,4,4,3,4,4
24803,41929,neutral or dissatisfied,28,Female,Loyal,Personal,Economy,129,0,18,3,1,1,1,3,3,3,5,3,3,1,1,4,3
25626,106442,neutral or dissatisfied,12,Male,Loyal,Business,Business,2012,0,0,1,1,2,3,4,1,2,1,1,1,1,5,4,1
89483,36883,neutral or dissatisfied,34,Female,Loyal,Business,Economy,1182,2,0,2,2,4,1,4,2,2,4,4,4,4,2,4,4
36443,32199,satisfied,26,Female,Loyal,Business,Business,163,0,0,5,5,5,4,5,5,4,4,5,5,5,2,3,5
76202,14234,neutral or dissatisfied,21,Male,Discontinued,Business,Economy,1290,0,4,3,3,3,5,4,3,5,1,3,3,3,3,4,3
14503,45003,satisfied,35,Female,Loyal,Business,Economy,235,0,3,3,3,4,3,2,3,5,4,4,4,4,1,4,4
45045,126518,neutral or dissatisfied,49,Female,Loyal,Business,Economy Plus,313,0,0,5,5,4,4,2,5,2,4,5,2,2,2,2,4
22874,126443,neutral or dissatisfied,64,Female,Loyal,Personal,Economy Plus,650,0,0,2,1,4,3,4,3,4,3,3,4,1,1,4,2
75870,12934,satisfied,59,Male,Loyal,Personal,Economy,563,2,3,4,5,5,5,4,5,3,2,3,3,5,4,5,3
60793,31260,satisfied,38,Female,Loyal,Business,Business,533,0,0,1,1,3,3,5,1,5,4,5,5,1,5,5,5
